GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
34029030024,3810,2352,1372,86
34029035002,3107,1772,1264,71
34029030022,4556,2859,1600,97
34029110002,3691,2202,1401,88
34029030029,4442,2242,2036,164
34029030057,2768,1638,1057,73
34029080005,4075,2832,1167,76
34029080001,3405,2266,1081,58
34029080011,6205,4069,2003,133
34029160001,4897,3049,1721,127
34029160002,4097,2778,1235,84
34029030042,4461,2772,1555,134
34005115005,3659,1666,1947,46
34005005001,4125,3077,965,83
34005150004,5581,2273,3174,134
34005150003,4016,1817,2106,93
34005140003,1396,577,791,28
34005150001,3681,1940,1654,87
34005150014,3255,1778,1410,67
34005150009,2116,1002,1064,50
34005150013,3082,1763,1249,70
34005030011,2639,400,2192,47
34005020001,6597,2139,4348,110
34005015102,2337,694,1592,51
34005095002,4829,2861,1877,91
34005095003,3970,2144,1758,68
34005170002,5919,3886,1931,102
34039010204,2704,1824,849,31
34039085014,2117,1034,1059,24
34039020202,1979,595,1349,35
34039002211,2178,666,1477,35
34039095017,2966,1004,1888,74
34039005001,4832,2173,2583,76
34039015013,2646,1170,1438,38
34039015008,2587,1136,1419,32
34005170005,7590,4192,3315,83
34005170004,6763,4085,2565,113
34005125026,5312,1467,3746,99
34005125020,8195,2862,5195,138
34005125011,5221,1906,3220,95
34005125002,7234,2921,4179,134
34005125005,5467,1263,4112,92
34005015201,3843,1359,2362,122
34005020003,3536,1663,1793,80
34005020002,3605,1957,1545,103
34005020006,4116,1780,2259,77
34005050304,2501,1212,1256,33
34005192004,1881,182,1665,34
34005075301,3568,1476,2029,63
34039010104,1970,1351,599,20
34039010404,4436,3156,1219,61
34039020506,1989,404,1544,41
34039010101,3402,2372,985,45
34039095032,2764,1168,1536,60
34039060304,2872,168,2667,37
34019110001,3772,2308,1389,75
34035005002,2626,1667,916,43
34019120001,4541,2464,1996,81
34009030004,3715,2248,1399,68
34009040401,1996,1034,929,33
34009ZZZZZZ,0,0,0,0
34009055011,582,335,235,12
34009040204,1696,1018,667,11
34009030013,2659,1547,1079,33
34009025302,2252,1595,618,39
34009040404,2705,1560,1105,40
34009020008,2638,1744,853,41
34009005002,1310,827,465,18
34009040405,1612,991,604,17
34013050018,2153,794,1337,22
34013070C04,1597,29,1552,16
34013070C05,1477,42,1421,14
34013070N12,2267,120,2131,16
34013070E19,1365,436,909,20
34013005405,2169,950,1173,46
34013070S21,1610,50,1546,14
34013037003,5822,4473,1311,38
34013045N01,2239,147,2064,28
34013100004,4941,2239,2602,100
34013095002,2653,198,2413,42
34013110501,1929,236,1656,37
34013080305,7164,2976,4093,95
34013080304,4618,2292,2271,55
34013030302,1884,35,1832,17
34039025002,2282,924,1313,45
34019095004,4078,2573,1387,118
34019055001,4204,1478,2605,121
34019080001,3739,2375,1275,89
34025047002,5280,3821,1355,104
34025090003,5622,3106,2419,97
34025080005,4689,2886,1712,91
34025080018,5862,3303,2442,117
34025125017,2665,924,1679,62
34025260015,3705,2182,1457,66
34009005001,2126,1329,781,16
34009030014,3991,2530,1380,81
34009030009,2953,2024,899,30
34009030016,1326,805,495,26
34009025305,3015,1945,1019,51
34025095030,4041,2457,1485,99
34025080016,5628,2894,2616,118
34025080020,4681,2018,2551,112
34029135002,2961,1911,1009,41
34029102002,3084,2340,698,46
