GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
34027025007,1242,886,692,39,17,2,133,0,194
34027025009,1028,667,560,7,3,2,90,0,107
34001110004,1504,1303,1097,100,38,14,41,2,206
34001110005,1861,1536,1105,197,54,12,174,2,431
34001110003,1679,1482,1235,146,40,11,43,0,247
34001015101,2094,1767,1639,40,17,17,45,4,128
34001015201,1647,1504,1347,60,28,23,40,1,157
34025003009,1226,954,678,111,79,11,85,1,276
34025155011,881,704,646,33,6,5,7,0,58
34025155013,2025,1632,1423,115,17,21,41,1,209
34025260009,2292,1819,1652,65,22,11,55,1,167
34025260011,1571,1297,1223,34,11,10,10,4,74
34027175202,899,741,479,130,40,8,86,2,262
34027175203,1029,797,561,93,52,7,94,0,236
34027045103,1556,1189,227,832,112,38,51,1,962
34027110006,919,708,563,40,8,2,93,1,145
34027082003,1386,1119,822,173,18,12,90,3,297
34027082001,1630,1255,967,97,8,4,156,0,288
34027015005,1289,1029,857,120,16,12,32,0,172
34027015004,2358,1953,1564,252,62,20,70,0,389
34027045102,1761,1427,205,1136,86,29,30,0,1222
34027045203,1856,1478,151,1231,93,54,30,0,1327
34027050004,1550,1282,1023,85,26,10,145,1,259
34027145026,1481,1302,757,191,120,4,234,0,545
34001060006,1758,1381,1034,102,175,36,28,0,347
34001060012,1329,1138,868,127,110,22,28,1,270
34001040004,1947,1552,1320,103,59,26,25,1,232
34001040021,2634,2061,1568,154,106,32,205,1,493
34001075001,893,797,774,10,8,4,5,0,23
34001042201,815,633,349,141,126,10,19,2,284
34001060008,1923,1527,1181,141,165,42,31,2,346
34001060007,2803,2309,1378,281,562,42,75,3,931
34001060011,2727,2103,815,365,812,35,135,2,1288
34001060001,1812,1402,966,137,189,34,82,0,436
34027135021,2410,1789,955,161,200,10,460,3,834
34027190007,1613,1345,1045,78,63,12,136,1,300
34027070001,3177,2420,1505,324,97,16,450,3,915
34027070005,1303,1061,903,86,23,18,21,0,158
34027110021,897,693,544,63,23,6,51,0,149
34027110010,1455,1162,969,50,28,2,103,1,193
34027145014,1056,875,393,125,35,14,315,0,482
34027045202,1188,923,230,627,88,39,17,0,693
34027045101,1344,1096,268,720,86,42,56,0,828
34027120301,1014,760,395,257,60,32,34,2,365
34027070003,1417,1180,997,113,29,14,21,1,183
34027170001,1424,1161,778,241,60,16,63,0,383
34027115006,903,759,564,74,57,2,59,0,195
34027145006,1088,860,597,75,23,2,149,0,263
34027145009,788,606,435,39,25,6,98,2,171
34027135010,2290,1789,938,383,229,18,229,2,851
34027013004,1947,1711,1280,168,93,3,173,0,431
34027130003,1488,1264,1018,119,37,18,69,2,246
34027135007,2168,1840,1193,335,186,17,119,0,647
34027005101,981,776,550,99,28,8,87,3,226
34027175201,1652,1372,810,219,100,12,265,3,562
34027190009,1185,912,770,85,11,14,35,4,142
34027190003,1846,1431,1209,66,31,17,97,1,222
34027160004,1056,779,639,49,15,12,62,0,140
34027160003,1094,786,633,54,16,4,70,0,153
34027110014,916,717,602,44,30,4,38,0,115
34027155003,1256,1002,861,79,18,11,34,2,141
34027155009,951,786,719,55,1,2,8,2,67
34027085006,956,736,555,107,22,14,45,0,181
34033020002,905,714,679,8,3,23,6,0,35
34033050006,1862,1473,1288,73,33,25,41,1,185
34033042001,1413,1183,962,99,68,31,20,1,221
34033035002,844,622,568,20,18,2,3,0,54
34015120008,2083,1320,936,81,204,19,94,2,384
34033055002,1326,1064,824,54,122,53,14,7,240
34027070008,1048,895,820,43,12,7,8,1,75
34027070006,1419,1179,1023,81,39,18,19,0,156
34027015002,1245,1023,799,157,14,19,44,0,224
34027015003,1226,985,801,114,11,15,54,0,184
34027120302,868,662,436,167,31,22,26,1,226
34027175604,624,531,487,32,4,2,5,1,44
34027105016,1042,792,547,52,16,0,169,3,245
34027015001,1929,1520,1067,336,44,42,49,0,453
34027105017,1186,962,690,62,13,4,183,1,272
34027105006,1535,1181,834,92,20,5,232,1,347
34027175101,1143,868,239,528,45,21,70,1,629
34027110011,959,766,671,21,21,0,41,0,95
34027110012,890,692,562,41,36,2,43,0,130
34027065003,1087,885,775,42,9,5,45,0,110
34027025001,991,847,677,60,4,2,92,0,170
34027180204,845,747,577,83,26,15,62,0,170
34027180105,1071,821,574,148,42,8,58,1,247
34027160006,1556,1185,670,263,81,8,167,1,515
34027120203,1814,1454,572,546,216,79,105,0,882
34027120202,1407,1063,72,659,319,56,23,1,991
34027145005,1094,854,707,36,32,7,66,1,147
34027145007,1600,1219,641,102,38,11,429,0,578
34027040302,1223,960,769,103,16,9,54,0,191
34027145008,1514,1198,781,147,24,11,225,0,417
34027125005,668,510,366,36,2,1,98,0,144
34027125001,1203,881,650,25,10,2,191,0,231
34035100010,1268,1030,777,57,27,5,142,2,253
34035010020,1106,874,705,54,12,9,88,2,169
34035040213,1145,937,586,107,137,6,101,4,351
34035040214,1101,892,386,111,132,11,271,1,506
34035040212,1227,1158,783,93,101,8,158,2,375
34035040215,1212,1009,410,93,195,14,300,1,599
34035040216,920,873,592,50,77,7,158,0,281
34027160012,1645,1210,895,148,60,12,98,2,315
34027190013,1151,852,749,40,10,3,38,1,103
34027095003,1009,730,650,31,11,3,25,0,80
34027175301,1889,1533,1045,245,127,24,94,7,488
34027180201,1145,940,678,175,44,5,38,1,262
34001040010,2579,2047,859,514,263,51,438,8,1188
34001040020,2859,2156,803,373,333,30,655,4,1353
34001060009,2778,2214,1225,238,323,50,423,2,989
34001055013,1273,1145,943,61,90,10,44,0,202
34001060004,2646,2045,693,432,814,22,126,2,1352
34001060010,1933,1595,1092,171,167,29,160,3,503
34001070101,2048,1653,1413,63,27,18,120,1,240
34001105203,1075,884,684,69,87,13,48,0,200
34023105007,1092,837,289,51,28,1,467,0,548
34023105024,1091,875,467,72,77,6,245,2,408
34027135013,1032,769,557,110,44,13,43,1,212
34027180406,1115,923,761,77,24,5,42,1,162
34027105018,1101,846,520,47,20,7,240,0,326
34027105011,1136,832,579,53,6,13,189,0,253
34027105008,997,775,607,54,7,4,92,1,168
34023070101,1822,1491,199,666,345,22,321,3,1292
34023070106,1668,1460,382,493,303,11,294,4,1078
34023070201,1546,1533,517,272,186,12,505,3,1016
34023070104,1128,935,397,235,206,22,117,0,538
34023075006,1915,1706,602,535,199,38,341,7,1104
34023085410,775,666,372,49,68,10,164,0,294
34023085404,2226,2217,567,196,179,3,1163,1,1650
34023085302,1047,825,302,119,162,8,251,1,523
34023085301,1565,1252,580,137,228,11,306,0,672
34023025028,2802,1936,115,105,161,3,1561,0,1821
34023125105,1003,792,484,187,61,15,57,4,308
34023125101,1194,976,448,324,108,22,94,2,528
34023125104,1257,999,588,227,72,12,119,1,411
34023055008,1261,1021,721,150,41,17,109,1,300
34023125201,986,784,223,308,154,13,107,4,561
34023125214,2043,1555,115,1329,162,34,10,8,1440
34023070105,1065,844,395,289,103,14,51,1,449
34023025055,884,689,366,114,46,11,178,0,323
34023025017,928,734,297,119,48,2,282,1,437
34023035002,835,674,476,71,48,4,60,0,198
34023125503,906,718,486,83,36,0,102,0,232
34023080501,1482,1015,41,908,137,31,2,6,974
34023080503,3965,2717,243,1352,1094,52,139,9,2474
34023125204,1042,870,469,239,61,7,98,0,401
34023125513,1045,825,592,103,50,6,82,0,233
34039010404,1300,1032,864,113,10,3,28,1,168
34023125209,947,768,408,139,83,6,132,1,360
34023125107,3062,2306,745,266,302,14,986,3,1561
34023125112,1638,1349,441,437,311,22,176,2,908
34023125215,1801,1337,248,107,182,3,796,0,1089
34023090006,1321,1022,161,54,100,9,711,0,861
34023090010,1067,837,257,21,14,1,538,0,580
34023020012,941,696,484,57,38,8,125,6,212
34023110009,1195,910,633,142,66,10,65,0,277
34023025046,738,583,335,101,57,22,79,5,248
34023025006,1509,1245,288,231,272,4,449,3,957
34023125401,3751,2853,581,157,432,16,1668,1,2272
34023125111,1047,836,466,208,82,17,106,2,370
34023125305,4171,3616,1236,830,932,34,617,5,2380
34023125312,726,563,87,83,255,11,149,0,476
34023125306,2751,2028,611,425,599,18,432,0,1417
34023125302,1519,1250,689,249,113,19,197,3,561
34023065106,444,440,346,18,37,0,37,0,94
34023077205,1884,1504,1053,121,79,13,246,1,451
34001060002,1701,1381,1157,71,100,27,35,5,224
34001055004,1608,1335,933,186,161,44,39,2,402
34001015301,2039,1847,1647,92,45,18,49,1,200
34001045001,1668,1339,1233,38,22,22,4,0,106
34039025004,973,725,557,41,49,8,67,0,168
34039070202,962,743,90,288,367,27,22,5,653
34039065201,1272,1012,289,381,353,21,17,2,723
34039065603,1711,1422,699,333,301,26,103,0,723
